71;a;16;23:20:04;15.05.2018
72;a;27;23:20:16;15.05.2018
73;a;26;23:20:30;15.05.2018
74;a;27;23:20:46;15.05.2018
75;a;33;23:20:53;15.05.2018
76;a;26;23:21:04;15.05.2018
77;a;33;23:21:18;15.05.2018
78;a;26;23:21:29;15.05.2018
79;a;27;23:21:41;15.05.2018
80;a;33;23:21:49;15.05.2018
81;a;26;23:22:07;15.05.2018
82;a;33;23:22:23;15.05.2018
83;a;26;23:22:35;15.05.2018
84;a;33;23:22:50;15.05.2018
85;a;37;23:23:02;15.05.2018
86;a;33;23:23:10;15.05.2018
87;a;37;23:23:24;15.05.2018
88;a;33;23:23:37;15.05.2018
89;a;37;23:23:56;15.05.2018
90;a;33;23:24:07;15.05.2018
91;a;25;23:24:16;15.05.2018
92;a;33;23:24:31;15.05.2018
93;a;26;23:24:51;15.05.2018
94;a;33;23:24:56;15.05.2018
95;a;26;23:25:04;15.05.2018
96;a;25;23:25:21;15.05.2018
97;a;33;23:25:28;15.05.2018
98;a;26;23:25:47;15.05.2018
99;a;27;23:26:00;15.05.2018
100;a;26;23:26:17;15.05.2018
101;a;33;23:26:25;15.05.2018
102;a;26;23:26:44;15.05.2018
103;a;27;23:26:55;15.05.2018
104;a;16;23:27:02;15.05.2018
105;a;27;23:27:07;15.05.2018
106;a;33;23:27:21;15.05.2018
107;a;27;23:27:37;15.05.2018
108;a;26;23:27:42;15.05.2018
109;a;27;23:27:54;15.05.2018
110;a;16;23:28:13;15.05.2018
111;a;11;23:28:28;15.05.2018
112;a;4;23:28:37;15.05.2018
113;a;1;23:28:53;15.05.2018
114;a;5;23:29:11;15.05.2018
115;a;1;23:29:19;15.05.2018
116;a;5;23:29:24;15.05.2018
117;a;1;23:29:37;15.05.2018
118;a;4;23:29:56;15.05.2018
119;a;5;23:30:15;15.05.2018
120;a;11;23:30:32;15.05.2018
121;a;5;23:30:50;15.05.2018
122;a;4;23:31:10;15.05.2018
123;a;11;23:31:23;15.05.2018
124;a;5;23:31:34;15.05.2018
125;a;1;23:31:50;15.05.2018
126;a;5;23:32:04;15.05.2018
127;a;11;23:32:15;15.05.2018
128;a;4;23:32:21;15.05.2018
129;a;3;23:32:33;15.05.2018
130;a;4;23:32:42;15.05.2018
131;a;11;23:32:52;15.05.2018
132;a;4;23:33:05;15.05.2018
133;a;3;23:33:14;15.05.2018
134;a;2;23:33:22;15.05.2018
135;a;9;23:33:40;15.05.2018
136;a;15;23:33:48;15.05.2018
137;a;34;23:33:53;15.05.2018
138;a;31;23:34:05;15.05.2018
139;a;32;23:34:22;15.05.2018
140;a;31;23:34:28;15.05.2018
141;a;35;23:34:33;15.05.2018
142;a;32;23:34:38;15.05.2018
143;a;34;23:34:48;15.05.2018
144;a;41;23:35:04;15.05.2018
145;a;42;23:35:12;15.05.2018
146;a;35;23:35:19;15.05.2018
147;a;21;23:35:32;15.05.2018
148;a;29;23:35:43;15.05.2018
149;a;21;23:35:55;15.05.2018
150;a;20;23:36:07;15.05.2018
151;a;8;23:36:13;15.05.2018
152;a;7;23:36:23;15.05.2018
153;a;6;23:36:41;15.05.2018
154;a;7;23:36:53;15.05.2018
155;a;8;23:37:11;15.05.2018
156;a;13;23:37:28;15.05.2018
157;a;12;23:37:43;15.05.2018
158;a;13;23:37:52;15.05.2018
159;a;18;23:38:07;15.05.2018
160;a;13;23:38:14;15.05.2018
161;a;8;23:38:24;15.05.2018
162;a;13;23:38:36;15.05.2018
163;a;12;23:38:46;15.05.2018
164;a;6;23:39:00;15.05.2018
165;a;7;23:39:07;15.05.2018
166;a;8;23:39:16;15.05.2018
167;a;13;23:39:27;15.05.2018
168;a;7;23:39:37;15.05.2018
169;a;13;23:39:51;15.05.2018
170;a;12;23:40:10;15.05.2018
171;a;6;23:40:28;15.05.2018
172;a;7;23:40:44;15.05.2018
173;a;6;23:41:03;15.05.2018
174;a;12;23:41:20;15.05.2018
175;a;13;23:41:40;15.05.2018
176;a;8;23:41:57;15.05.2018
177;a;7;23:42:05;15.05.2018
178;a;13;23:42:21;15.05.2018
179;a;8;23:42:28;15.05.2018
180;a;13;23:42:43;15.05.2018
181;a;8;23:42:53;15.05.2018
182;a;13;23:43:08;15.05.2018
183;a;18;23:43:17;15.05.2018
184;b;72;05:52:12;16.05.2018
185;b;73;05:52:32;16.05.2018
186;b;65;05:52:41;16.05.2018
187;b;66;05:52:57;16.05.2018
188;b;65;05:53:14;16.05.2018
189;b;69;05:53:26;16.05.2018
190;b;63;05:53:37;16.05.2018
191;b;50;05:53:42;16.05.2018
192;b;46;05:53:58;16.05.2018
193;b;50;05:54:08;16.05.2018
194;b;63;05:54:27;16.05.2018
195;b;57;05:54:40;16.05.2018
196;b;56;05:54:54;16.05.2018
197;b;50;05:55:06;16.05.2018
198;b;46;05:55:14;16.05.2018
199;b;50;05:55:20;16.05.2018
200;b;63;05:55:32;16.05.2018
201;b;56;05:55:43;16.05.2018
202;b;62;05:55:55;16.05.2018
203;b;68;05:56:05;16.05.2018
204;b;77;05:56:21;16.05.2018
205;b;75;05:56:36;16.05.2018
206;b;75;05:56:42;16.05.2018
207;b;83;05:56:52;16.05.2018
208;b;75;05:57:00;16.05.2018
209;b;83;05:57:19;16.05.2018
210;b;87;05:57:32;16.05.2018
211;b;83;05:57:39;16.05.2018
212;b;75;05:57:49;16.05.2018
213;b;75;05:58:01;16.05.2018
214;b;83;05:58:13;16.05.2018
215;b;75;05:58:18;16.05.2018
216;b;83;05:58:32;16.05.2018
217;b;75;05:58:43;16.05.2018
218;b;66;05:58:48;16.05.2018
219;b;75;05:59:08;16.05.2018
220;b;83;05:59:17;16.05.2018
221;b;75;05:59:27;16.05.2018
222;b;66;05:59:42;16.05.2018
223;b;59;05:59:59;16.05.2018
224;b;65;06:00:16;16.05.2018
225;b;73;06:00:35;16.05.2018
226;b;72;06:00:43;16.05.2018
227;b;73;06:00:51;16.05.2018
228;b;72;06:01:11;16.05.2018
229;b;71;06:01:20;16.05.2018
230;b;64;06:01:28;16.05.2018
231;b;91;06:01:45;16.05.2018
232;b;79;06:02:05;16.05.2018
233;b;93;06:02:23;16.05.2018
234;b;79;06:02:38;16.05.2018
235;b;71;06:02:54;16.05.2018
236;b;70;06:03:03;16.05.2018
237;b;79;06:03:13;16.05.2018
238;b;71;06:03:33;16.05.2018
239;b;64;06:03:52;16.05.2018
240;b;71;06:03:59;16.05.2018
241;b;64;06:04:17;16.05.2018
242;b;71;06:04:28;16.05.2018
243;b;79;06:04:33;16.05.2018
244;b;93;06:04:40;16.05.2018
245;b;103;06:04:49;16.05.2018
246;b;92;06:05:02;16.05.2018
247;b;102;06:05:10;16.05.2018
248;b;92;06:05:15;16.05.2018
249;b;91;06:05:29;16.05.2018
250;b;90;06:05:35;16.05.2018
251;b;91;06:05:42;16.05.2018
252;b;90;06:05:48;16.05.2018
253;b;90;06:06:03;16.05.2018
254;b;91;06:06:13;16.05.2018
255;b;92;06:06:20;16.05.2018
256;b;100;06:06:35;16.05.2018
257;b;92;06:06:46;16.05.2018
258;b;93;06:07:01;16.05.2018
259;b;105;06:07:19;16.05.2018
260;b;104;06:07:38;16.05.2018
261;b;103;06:07:55;16.05.2018
262;b;93;06:08:03;16.05.2018
263;b;103;06:08:12;16.05.2018
264;b;104;06:08:23;16.05.2018
265;b;93;06:08:43;16.05.2018
266;b;103;06:08:50;16.05.2018
267;b;92;06:08:58;16.05.2018
268;b;93;06:09:18;16.05.2018
269;b;103;06:09:37;16.05.2018
270;b;110;06:09:56;16.05.2018
271;b;106;06:10:10;16.05.2018
272;b;97;06:10:27;16.05.2018
273;b;107;06:10:37;16.05.2018
274;b;112;06:10:43;16.05.2018
275;b;106;06:10:59;16.05.2018
276;b;107;06:11:06;16.05.2018
277;b;97;06:11:25;16.05.2018
278;b;98;06:11:45;16.05.2018
279;b;106;06:11:59;16.05.2018
280;b;97;06:12:11;16.05.2018
281;b;107;06:12:24;16.05.2018
282;b;112;06:12:39;16.05.2018
283;b;107;06:12:50;16.05.2018
284;b;106;06:13:08;16.05.2018
285;b;107;06:13:28;16.05.2018
286;b;98;06:13:43;16.05.2018
287;b;107;06:13:55;16.05.2018
288;b;106;06:14:03;16.05.2018
289;b;107;06:14:09;16.05.2018
290;b;106;06:14:20;16.05.2018
291;b;97;06:14:25;16.05.2018
292;b;98;06:14:44;16.05.2018
293;b;106;06:15:01;16.05.2018
294;b;98;06:15:21;16.05.2018
295;b;106;06:15:38;16.05.2018
296;b;104;06:15:46;16.05.2018
297;b;92;06:15:58;16.05.2018
298;b;91;06:16:16;16.05.2018
299;b;64;06:16:31;16.05.2018
300;b;91;06:16:49;16.05.2018
301;b;102;06:17:09;16.05.2018
302;b;109;06:17:24;16.05.2018
303;b;102;06:17:42;16.05.2018
304;b;92;06:17:53;16.05.2018
305;b;100;06:18:09;16.05.2018
306;b;92;06:18:25;16.05.2018
307;b;101;06:18:32;16.05.2018
308;b;102;06:18:44;16.05.2018
309;b;109;06:18:51;16.05.2018
310;b;106;06:19:07;16.05.2018
311;b;104;06:19:13;16.05.2018
312;b;103;06:19:22;16.05.2018
313;b;110;06:19:35;16.05.2018
314;b;103;06:19:50;16.05.2018
315;b;110;06:20:09;16.05.2018
316;b;109;06:20:17;16.05.2018
317;b;106;06:20:23;16.05.2018
318;b;98;06:20:36;16.05.2018
319;b;106;06:20:53;16.05.2018
320;b;104;06:21:04;16.05.2018
321;b;93;06:21:19;16.05.2018
322;b;80;06:21:32;16.05.2018
323;b;70;06:21:48;16.05.2018
324;b;58;06:22:00;16.05.2018
325;b;64;06:22:07;16.05.2018
326;b;58;06:22:25;16.05.2018
327;b;57;06:22:31;16.05.2018
328;b;63;06:22:46;16.05.2018
329;b;62;06:23:05;16.05.2018
330;b;55;06:23:17;16.05.2018
331;b;61;06:23:27;16.05.2018
332;b;68;06:23:44;16.05.2018
333;b;62;06:23:50;16.05.2018
334;b;69;06:24:01;16.05.2018
335;b;78;06:24:13;16.05.2018
336;b;69;06:24:22;16.05.2018
337;b;63;06:24:29;16.05.2018
338;b;56;06:24:39;16.05.2018
339;b;63;06:24:59;16.05.2018
340;b;57;06:25:12;16.05.2018
341;b;56;06:25:21;16.05.2018
342;b;57;06:25:26;16.05.2018
343;b;63;06:25:44;16.05.2018
344;b;56;06:25:51;16.05.2018
345;b;62;06:26:00;16.05.2018
346;b;55;06:26:13;16.05.2018
347;b;49;06:26:28;16.05.2018
348;b;55;06:26:48;16.05.2018
349;b;62;06:26:57;16.05.2018
350;b;55;06:27:12;16.05.2018
351;b;61;06:27:25;16.05.2018
352;b;69;06:27:41;16.05.2018
353;b;68;06:27:57;16.05.2018
354;b;77;06:28:12;16.05.2018
355;b;75;06:28:19;16.05.2018
356;b;75;06:28:34;16.05.2018
357;b;83;06:28:46;16.05.2018
358;b;87;06:28:58;16.05.2018
359;b;86;06:29:06;16.05.2018
360;b;87;06:29:20;16.05.2018
361;b;86;06:29:39;16.05.2018
362;b;96;06:29:56;16.05.2018
363;b;86;06:30:03;16.05.2018
364;b;96;06:30:23;16.05.2018
365;b;84;06:30:28;16.05.2018
366;b;95;06:30:34;16.05.2018
367;b;84;06:30:51;16.05.2018
368;b;95;06:31:00;16.05.2018
369;b;84;06:31:15;16.05.2018
370;b;96;06:31:22;16.05.2018
371;b;84;06:31:38;16.05.2018
372;b;96;06:31:46;16.05.2018
373;b;84;06:31:57;16.05.2018
374;b;95;06:32:11;16.05.2018
375;b;84;06:32:19;16.05.2018
376;b;85;06:32:26;16.05.2018
377;b;84;06:32:41;16.05.2018
378;b;95;06:32:56;16.05.2018
379;b;84;06:33:12;16.05.2018
380;b;95;06:33:28;16.05.2018
381;b;84;06:33:37;16.05.2018
382;b;85;06:33:56;16.05.2018
383;b;82;06:34:09;16.05.2018
384;b;83;06:34:28;16.05.2018
385;b;75;06:34:34;16.05.2018
386;b;83;06:34:39;16.05.2018
387;b;87;06:34:50;16.05.2018
388;b;86;06:34:58;16.05.2018
389;b;87;06:35:18;16.05.2018
390;b;86;06:35:24;16.05.2018
391;b;87;06:35:37;16.05.2018
392;b;83;06:35:45;16.05.2018
393;b;87;06:36:00;16.05.2018
394;b;83;06:36:05;16.05.2018
395;b;82;06:36:17;16.05.2018
396;b;85;06:36:36;16.05.2018
397;b;82;06:36:46;16.05.2018
398;b;76;06:36:59;16.05.2018
399;b;82;06:37:04;16.05.2018
400;b;85;06:37:23;16.05.2018
401;b;84;06:37:28;16.05.2018
402;b;96;06:37:48;16.05.2018
403;b;86;06:38:08;16.05.2018
404;b;87;06:38:26;16.05.2018
405;b;86;06:38:32;16.05.2018
406;b;96;06:38:43;16.05.2018
407;b;86;06:39:03;16.05.2018
408;b;87;06:39:17;16.05.2018
409;b;86;06:39:31;16.05.2018
410;b;96;06:39:42;16.05.2018
411;b;84;06:39:58;16.05.2018
412;b;96;06:40:04;16.05.2018
413;b;86;06:40:16;16.05.2018
414;b;87;06:40:32;16.05.2018
415;b;83;06:40:48;16.05.2018
416;b;82;06:40:58;16.05.2018
417;b;76;06:41:03;16.05.2018
418;b;67;06:41:19;16.05.2018
419;b;76;06:41:38;16.05.2018
420;b;75;06:41:45;16.05.2018
421;b;75;06:41:55;16.05.2018
422;b;75;06:42:00;16.05.2018
423;b;66;06:42:09;16.05.2018
424;b;74;06:42:23;16.05.2018
425;b;59;06:42:37;16.05.2018
426;b;74;06:42:49;16.05.2018
427;b;66;06:43:00;16.05.2018
428;b;75;06:43:06;16.05.2018
429;b;83;06:43:26;16.05.2018
430;b;75;06:43:44;16.05.2018
431;b;75;06:43:55;16.05.2018
432;b;83;06:44:10;16.05.2018
433;b;75;06:44:21;16.05.2018
434;b;75;06:44:31;16.05.2018
435;b;83;06:44:40;16.05.2018
436;b;87;06:44:58;16.05.2018
437;b;83;06:45:18;16.05.2018
438;c;98;16:51:34;17.05.2018
439;c;97;16:51:54;17.05.2018
440;c;107;16:52:03;17.05.2018
441;c;97;16:52:09;17.05.2018
442;c;107;16:52:18;17.05.2018
443;c;112;16:52:28;17.05.2018
444;c;114;16:52:33;17.05.2018
445;c;116;16:52:50;17.05.2018
446;c;114;16:53:01;17.05.2018
447;c;116;16:53:19;17.05.2018
448;c;114;16:53:30;17.05.2018
449;c;112;16:53:43;17.05.2018
450;c;114;16:53:56;17.05.2018
451;c;116;16:54:09;17.05.2018
452;c;114;16:54:20;17.05.2018
453;c;116;16:54:32;17.05.2018
454;c;114;16:54:38;17.05.2018
455;c;112;16:54:51;17.05.2018
456;c;114;16:55:08;17.05.2018
457;c;112;16:55:22;17.05.2018
458;c;107;16:55:36;17.05.2018
459;c;106;16:55:42;17.05.2018
460;c;112;16:56:01;17.05.2018
461;c;107;16:56:14;17.05.2018
462;c;112;16:56:26;17.05.2018
463;c;114;16:56:42;17.05.2018
464;c;116;16:56:52;17.05.2018
465;c;114;16:56:59;17.05.2018
466;c;112;16:57:05;17.05.2018
467;c;106;16:57:25;17.05.2018
468;c;107;16:57:45;17.05.2018
469;c;98;16:58:03;17.05.2018
470;c;97;16:58:08;17.05.2018
471;c;98;16:58:21;17.05.2018
472;c;106;16:58:35;17.05.2018
473;c;107;16:58:54;17.05.2018
474;c;98;16:59:14;17.05.2018
475;c;107;16:59:27;17.05.2018
476;c;98;16:59:37;17.05.2018
477;c;107;16:59:52;17.05.2018
478;c;97;17:00:07;17.05.2018
479;c;107;17:00:18;17.05.2018
480;c;97;17:00:35;17.05.2018
481;c;106;17:00:55;17.05.2018
482;c;97;17:01:08;17.05.2018
483;c;106;17:01:16;17.05.2018
484;c;112;17:01:32;17.05.2018
485;c;114;17:01:43;17.05.2018
486;c;112;17:01:59;17.05.2018
487;c;114;17:02:15;17.05.2018
488;c;116;17:02:23;17.05.2018
489;c;114;17:02:43;17.05.2018
490;c;112;17:02:59;17.05.2018
491;c;106;17:03:14;17.05.2018
492;c;107;17:03:20;17.05.2018
493;c;106;17:03:27;17.05.2018
494;c;112;17:03:45;17.05.2018
495;c;106;17:03:53;17.05.2018
496;c;104;17:04:11;17.05.2018
497;c;93;17:04:21;17.05.2018
498;c;80;17:04:37;17.05.2018
499;c;92;17:04:44;17.05.2018
500;c;91;17:05:01;17.05.2018
501;c;92;17:05:10;17.05.2018
502;c;103;17:05:28;17.05.2018
503;c;93;17:05:44;17.05.2018
504;c;105;17:05:59;17.05.2018
505;c;94;17:06:09;17.05.2018
506;c;105;17:06:17;17.05.2018
507;c;99;17:06:33;17.05.2018
508;c;89;17:06:40;17.05.2018
509;c;78;17:06:55;17.05.2018
510;c;69;17:07:11;17.05.2018
511;c;78;17:07:25;17.05.2018
512;c;89;17:07:39;17.05.2018
513;c;78;17:07:50;17.05.2018
514;c;69;17:08:04;17.05.2018
515;c;68;17:08:10;17.05.2018
516;c;77;17:08:22;17.05.2018
517;c;88;17:08:35;17.05.2018
518;c;77;17:08:44;17.05.2018
519;c;75;17:09:01;17.05.2018
520;c;83;17:09:15;17.05.2018
521;c;75;17:09:20;17.05.2018
522;c;75;17:09:31;17.05.2018
523;c;66;17:09:48;17.05.2018
524;c;74;17:09:58;17.05.2018
525;c;73;17:10:08;17.05.2018
526;c;74;17:10:14;17.05.2018
527;c;75;17:10:29;17.05.2018
528;c;66;17:10:45;17.05.2018
529;c;65;17:11:00;17.05.2018
530;c;69;17:11:10;17.05.2018
531;c;62;17:11:21;17.05.2018
532;c;55;17:11:34;17.05.2018
533;c;49;17:11:45;17.05.2018
534;c;55;17:11:59;17.05.2018
535;c;61;17:12:08;17.05.2018
536;c;55;17:12:28;17.05.2018
537;c;49;17:12:45;17.05.2018
538;c;55;17:13:02;17.05.2018
539;c;61;17:13:22;17.05.2018
540;c;69;17:13:40;17.05.2018
541;c;68;17:13:56;17.05.2018
542;c;62;17:14:10;17.05.2018
543;c;69;17:14:18;17.05.2018
544;c;61;17:14:28;17.05.2018
545;c;62;17:14:40;17.05.2018
546;c;56;17:14:55;17.05.2018
547;c;57;17:15:01;17.05.2018
548;c;58;17:15:07;17.05.2018
549;c;64;17:15:16;17.05.2018
550;c;91;17:15:28;17.05.2018
551;c;79;17:15:35;17.05.2018
552;c;92;17:15:54;17.05.2018
553;c;80;17:16:01;17.05.2018
554;c;92;17:16:14;17.05.2018
555;c;102;17:16:34;17.05.2018
556;c;101;17:16:43;17.05.2018
557;c;100;17:17:01;17.05.2018
558;c;101;17:17:11;17.05.2018
559;c;91;17:17:18;17.05.2018
560;c;102;17:17:25;17.05.2018
561;c;92;17:17:30;17.05.2018
562;c;80;17:17:36;17.05.2018
563;c;71;17:17:46;17.05.2018
564;c;70;17:18:00;17.05.2018
565;c;64;17:18:20;17.05.2018
566;c;70;17:18:34;17.05.2018
567;c;79;17:18:40;17.05.2018
568;c;71;17:18:58;17.05.2018
569;c;72;17:19:05;17.05.2018
570;c;73;17:19:25;17.05.2018
571;c;65;17:19:33;17.05.2018
572;c;66;17:19:46;17.05.2018
573;c;74;17:20:05;17.05.2018
574;c;59;17:20:22;17.05.2018
575;c;65;17:20:42;17.05.2018
576;c;69;17:20:57;17.05.2018
577;c;62;17:21:02;17.05.2018
578;c;69;17:21:07;17.05.2018
579;c;63;17:21:20;17.05.2018
580;c;50;17:21:32;17.05.2018
581;c;63;17:21:38;17.05.2018
582;c;69;17:21:57;17.05.2018
583;c;62;17:22:11;17.05.2018
584;c;55;17:22:28;17.05.2018
585;c;49;17:22:41;17.05.2018
586;c;55;17:22:54;17.05.2018
587;c;62;17:23:08;17.05.2018
588;c;69;17:23:26;17.05.2018
589;c;62;17:23:39;17.05.2018
590;c;61;17:23:58;17.05.2018
591;c;69;17:24:07;17.05.2018
592;c;61;17:24:19;17.05.2018
593;c;55;17:24:35;17.05.2018
594;c;61;17:24:51;17.05.2018
595;c;55;17:25:07;17.05.2018
596;c;62;17:25:18;17.05.2018
597;c;55;17:25:24;17.05.2018
598;c;49;17:25:39;17.05.2018
599;c;55;17:25:52;17.05.2018
600;c;49;17:25:58;17.05.2018
601;c;55;17:26:12;17.05.2018
602;c;61;17:26:18;17.05.2018
603;c;55;17:26:23;17.05.2018
604;c;61;17:26:34;17.05.2018
605;c;55;17:26:53;17.05.2018
606;c;61;17:27:03;17.05.2018
607;c;68;17:27:14;17.05.2018
608;c;77;17:27:25;17.05.2018
609;c;75;17:27:43;17.05.2018
610;c;66;17:27:53;17.05.2018
611;c;75;17:28:00;17.05.2018
612;c;83;17:28:05;17.05.2018
613;c;75;17:28:17;17.05.2018
614;c;83;17:28:25;17.05.2018
615;c;82;17:28:39;17.05.2018
616;c;76;17:28:45;17.05.2018
617;c;83;17:29:00;17.05.2018
618;c;82;17:29:14;17.05.2018
619;c;76;17:29:33;17.05.2018
620;c;75;17:29:42;17.05.2018
621;c;83;17:29:54;17.05.2018
622;c;75;17:30:10;17.05.2018
623;c;75;17:30:20;17.05.2018
624;c;66;17:30:26;17.05.2018
625;c;75;17:30:31;17.05.2018
626;c;75;17:30:44;17.05.2018
627;c;75;17:30:52;17.05.2018
628;c;75;17:30:57;17.05.2018
629;c;75;17:31:04;17.05.2018
630;c;83;17:31:11;17.05.2018
631;c;87;17:31:23;17.05.2018
632;c;83;17:31:34;17.05.2018
633;c;82;17:31:43;17.05.2018
634;c;76;17:32:01;17.05.2018
635;c;82;17:32:14;17.05.2018
636;c;83;17:32:29;17.05.2018
637;c;75;17:32:44;17.05.2018
638;c;66;17:32:55;17.05.2018
639;c;59;17:33:01;17.05.2018
640;c;65;17:33:13;17.05.2018
641;c;69;17:33:30;17.05.2018
642;c;61;17:33:42;17.05.2018
643;c;62;17:33:53;17.05.2018
644;c;56;17:34:13;17.05.2018
645;c;57;17:34:28;17.05.2018
646;c;51;17:34:37;17.05.2018
647;c;57;17:34:50;17.05.2018
648;c;56;17:35:03;17.05.2018
649;c;57;17:35:13;17.05.2018
650;c;63;17:35:29;17.05.2018
651;c;62;17:35:44;17.05.2018
652;c;56;17:35:54;17.05.2018
653;c;63;17:35:59;17.05.2018
654;c;56;17:36:05;17.05.2018
655;c;63;17:36:16;17.05.2018
656;c;50;17:36:35;17.05.2018
657;c;46;17:36:41;17.05.2018
658;c;42;17:36:47;17.05.2018
659;c;46;17:36:54;17.05.2018
660;c;42;17:37:03;17.05.2018
661;c;34;17:37:17;17.05.2018
662;c;31;17:37:33;17.05.2018
663;c;34;17:37:52;17.05.2018
664;c;32;17:38:04;17.05.2018
665;c;34;17:38:15;17.05.2018
666;c;42;17:38:22;17.05.2018
667;c;35;17:38:42;17.05.2018
668;c;32;17:39:01;17.05.2018
669;c;24;17:39:11;17.05.2018
670;c;23;17:39:22;17.05.2018
671;c;22;17:39:41;17.05.2018
672;c;31;17:39:56;17.05.2018
673;c;32;17:40:08;17.05.2018
674;c;23;17:40:27;17.05.2018
675;c;24;17:40:41;17.05.2018
676;c;23;17:40:54;17.05.2018
677;c;22;17:41:00;17.05.2018
678;c;23;17:41:15;17.05.2018
679;c;22;17:41:34;17.05.2018
680;c;31;17:41:50;17.05.2018
681;c;30;17:42:10;17.05.2018
682;c;31;17:42:27;17.05.2018
683;c;32;17:42:47;17.05.2018
684;d;93;12:59:14;17.05.2018
685;d;104;12:59:33;17.05.2018
686;d;93;12:59:41;17.05.2018
687;d;103;12:59:55;17.05.2018
688;d;92;13:00:13;17.05.2018
689;d;79;13:00:18;17.05.2018
690;d;71;13:00:33;17.05.2018
691;d;72;13:00:48;17.05.2018
692;d;73;13:00:55;17.05.2018
693;d;74;13:01:05;17.05.2018
694;d;75;13:01:22;17.05.2018
695;d;75;13:01:27;17.05.2018
696;d;83;13:01:45;17.05.2018
697;d;82;13:02:02;17.05.2018
698;d;85;13:02:07;17.05.2018
699;d;84;13:02:15;17.05.2018
700;d;96;13:02:27;17.05.2018
701;d;86;13:02:38;17.05.2018
702;d;87;13:02:44;17.05.2018
703;d;86;13:02:58;17.05.2018
704;d;96;13:03:06;17.05.2018
705;d;86;13:03:18;17.05.2018
706;d;96;13:03:31;17.05.2018
707;d;84;13:03:51;17.05.2018
708;d;96;13:04:11;17.05.2018
709;d;84;13:04:16;17.05.2018
710;d;96;13:04:29;17.05.2018
711;d;84;13:04:40;17.05.2018
712;d;95;13:04:51;17.05.2018
713;d;84;13:05:00;17.05.2018
714;d;95;13:05:06;17.05.2018
715;d;84;13:05:24;17.05.2018
716;d;95;13:05:44;17.05.2018
717;d;84;13:05:56;17.05.2018
718;d;96;13:06:03;17.05.2018
719;d;84;13:06:16;17.05.2018
720;d;95;13:06:35;17.05.2018
721;d;84;13:06:41;17.05.2018
722;d;85;13:06:50;17.05.2018
723;d;84;13:07:03;17.05.2018
724;d;95;13:07:22;17.05.2018
725;d;84;13:07:29;17.05.2018
726;d;96;13:07:37;17.05.2018
727;d;84;13:07:45;17.05.2018
728;d;95;13:08:05;17.05.2018
729;d;84;13:08:12;17.05.2018
730;d;96;13:08:31;17.05.2018
731;d;86;13:08:45;17.05.2018
732;d;87;13:09:01;17.05.2018
733;d;83;13:09:18;17.05.2018
734;d;87;13:09:32;17.05.2018
735;d;83;13:09:48;17.05.2018
736;d;75;13:09:58;17.05.2018
